00000	0.000000E+0	0.000000E+0	-5.000100E-6	-1.000000E+0	0.000000E+0	
00001	0.000000E+0	0.000000E+0	-5.000100E-6	-9.000000E-1	0.000000E+0	
00002	0.000000E+0	0.000000E+0	-5.000100E-6	-8.000000E-1	0.000000E+0	
00003	0.000000E+0	0.000000E+0	-5.000100E-6	-7.000000E-1	0.000000E+0	
00004	0.000000E+0	0.000000E+0	-5.000100E-6	-6.000000E-1	0.000000E+0	
00005	0.000000E+0	0.000000E+0	-4.493600E-6	-5.000000E-1	0.000000E+0	
00006	0.000000E+0	0.000000E+0	-3.609500E-6	-4.000000E-1	0.000000E+0	
00007	0.000000E+0	0.000000E+0	-2.704200E-6	-3.000000E-1	0.000000E+0	
00008	0.000000E+0	0.000000E+0	-1.806800E-6	-2.000000E-1	0.000000E+0	
00009	0.000000E+0	0.000000E+0	-9.098000E-7	-1.000000E-1	0.000000E+0	
00010	0.000000E+0	0.000000E+0	6.000000E-10	0.000000E+0	0.000000E+0	
00011	0.000000E+0	0.000000E+0	9.254000E-7	1.000000E-1	0.000000E+0	
00012	0.000000E+0	0.000000E+0	1.872900E-6	2.000000E-1	0.000000E+0	
00013	0.000000E+0	0.000000E+0	2.835100E-6	3.000000E-1	0.000000E+0	
00014	0.000000E+0	0.000000E+0	3.807800E-6	4.000000E-1	0.000000E+0	
00015	0.000000E+0	0.000000E+0	4.695800E-6	5.000000E-1	0.000000E+0	
00016	0.000000E+0	0.000000E+0	4.999600E-6	6.000000E-1	0.000000E+0	
00017	0.000000E+0	0.000000E+0	4.999600E-6	7.000000E-1	0.000000E+0	
00018	0.000000E+0	0.000000E+0	4.999700E-6	8.000000E-1	0.000000E+0	
00019	0.000000E+0	0.000000E+0	4.999700E-6	9.000000E-1	0.000000E+0	
00020	0.000000E+0	0.000000E+0	4.999700E-6	1.000000E+0	0.000000E+0	
