00000	0.000000E+0	0.000000E+0	-5.000100E-6	-1.000000E+0	1.500000E+1	
00001	0.000000E+0	0.000000E+0	-5.000100E-6	-9.000000E-1	1.500000E+1	
00002	0.000000E+0	0.000000E+0	-5.000100E-6	-8.000000E-1	1.500000E+1	
00003	0.000000E+0	0.000000E+0	-5.000100E-6	-7.000000E-1	1.500000E+1	
00004	0.000000E+0	0.000000E+0	-5.000100E-6	-6.000000E-1	1.500000E+1	
00005	0.000000E+0	0.000000E+0	-5.000100E-6	-5.000000E-1	1.500000E+1	
00006	0.000000E+0	0.000000E+0	-4.762300E-6	-4.000000E-1	1.500000E+1	
00007	0.000000E+0	0.000000E+0	-3.653400E-6	-3.000000E-1	1.500000E+1	
00008	0.000000E+0	0.000000E+0	-2.441500E-6	-2.000000E-1	1.500000E+1	
00009	0.000000E+0	0.000000E+0	-1.224100E-6	-1.000000E-1	1.500000E+1	
00010	0.000000E+0	0.000000E+0	8.890000E-9	0.000000E+0	1.500000E+1	
00011	0.000000E+0	0.000000E+0	1.257300E-6	1.000000E-1	1.500000E+1	
00012	0.000000E+0	0.000000E+0	2.527800E-6	2.000000E-1	1.500000E+1	
00013	0.000000E+0	0.000000E+0	3.816600E-6	3.000000E-1	1.500000E+1	
00014	0.000000E+0	0.000000E+0	4.922200E-6	4.000000E-1	1.500000E+1	
00015	0.000000E+0	0.000000E+0	4.999600E-6	5.000000E-1	1.500000E+1	
00016	0.000000E+0	0.000000E+0	4.999700E-6	6.000000E-1	1.500000E+1	
00017	0.000000E+0	0.000000E+0	4.999700E-6	7.000000E-1	1.500000E+1	
00018	0.000000E+0	0.000000E+0	4.999700E-6	8.000000E-1	1.500000E+1	
00019	0.000000E+0	0.000000E+0	4.999700E-6	9.000000E-1	1.500000E+1	
00020	0.000000E+0	0.000000E+0	4.999700E-6	1.000000E+0	1.500000E+1	
