00000	0.000000E+0	0.000000E+0	1.850000E-8	0.000000E+0	1.500000E+1	
00001	0.000000E+0	0.000000E+0	1.770000E-8	0.000000E+0	1.350000E+1	
00002	0.000000E+0	0.000000E+0	1.510000E-8	0.000000E+0	1.200000E+1	
00003	0.000000E+0	0.000000E+0	1.300000E-8	0.000000E+0	1.050000E+1	
00004	0.000000E+0	0.000000E+0	1.110000E-8	0.000000E+0	9.000000E+0	
00005	0.000000E+0	0.000000E+0	9.100000E-9	0.000000E+0	7.500000E+0	
00006	0.000000E+0	0.000000E+0	7.500000E-9	0.000000E+0	6.000000E+0	
00007	0.000000E+0	0.000000E+0	5.200000E-9	0.000000E+0	4.500000E+0	
00008	0.000000E+0	0.000000E+0	8.910000E-9	0.000000E+0	3.000000E+0	
00009	0.000000E+0	0.000000E+0	4.660000E-9	0.000000E+0	1.500000E+0	
00010	0.000000E+0	0.000000E+0	-5.000000E-11	0.000000E+0	0.000000E+0	
00011	0.000000E+0	0.000000E+0	-2.610000E-9	0.000000E+0	-1.500000E+0	
00012	0.000000E+0	0.000000E+0	-3.900000E-9	0.000000E+0	-3.000000E+0	
00013	0.000000E+0	0.000000E+0	-5.500000E-9	0.000000E+0	-4.500000E+0	
00014	0.000000E+0	0.000000E+0	-7.400000E-9	0.000000E+0	-6.000000E+0	
00015	0.000000E+0	0.000000E+0	-8.900000E-9	0.000000E+0	-7.500000E+0	
00016	0.000000E+0	0.000000E+0	-1.120000E-8	0.000000E+0	-9.000000E+0	
00017	0.000000E+0	0.000000E+0	-1.340000E-8	0.000000E+0	-1.050000E+1	
00018	0.000000E+0	0.000000E+0	-1.570000E-8	0.000000E+0	-1.200000E+1	
00019	0.000000E+0	0.000000E+0	-1.800000E-8	0.000000E+0	-1.350000E+1	
00020	0.000000E+0	0.000000E+0	-2.020000E-8	0.000000E+0	-1.500000E+1	
