00000	0.000000E+0	0.000000E+0	2.220000E-8	0.000000E+0	1.500000E+1	
00001	0.000000E+0	0.000000E+0	2.200000E-8	0.000000E+0	1.350000E+1	
00002	0.000000E+0	0.000000E+0	1.940000E-8	0.000000E+0	1.200000E+1	
00003	0.000000E+0	0.000000E+0	1.790000E-8	0.000000E+0	1.050000E+1	
00004	0.000000E+0	0.000000E+0	1.600000E-8	0.000000E+0	9.000000E+0	
00005	0.000000E+0	0.000000E+0	1.480000E-8	0.000000E+0	7.500000E+0	
00006	0.000000E+0	0.000000E+0	1.330000E-8	0.000000E+0	6.000000E+0	
00007	0.000000E+0	0.000000E+0	1.840000E-8	0.000000E+0	4.500000E+0	
00008	0.000000E+0	0.000000E+0	1.552000E-8	0.000000E+0	3.000000E+0	
00009	0.000000E+0	0.000000E+0	1.113000E-8	0.000000E+0	1.500000E+0	
00010	0.000000E+0	0.000000E+0	6.950000E-9	0.000000E+0	0.000000E+0	
00011	0.000000E+0	0.000000E+0	4.030000E-9	0.000000E+0	-1.500000E+0	
00012	0.000000E+0	0.000000E+0	3.470000E-9	0.000000E+0	-3.000000E+0	
00013	0.000000E+0	0.000000E+0	1.870000E-9	0.000000E+0	-4.500000E+0	
00014	0.000000E+0	0.000000E+0	8.000000E-11	0.000000E+0	-6.000000E+0	
00015	0.000000E+0	0.000000E+0	-1.680000E-9	0.000000E+0	-7.500000E+0	
00016	0.000000E+0	0.000000E+0	-3.700000E-9	0.000000E+0	-9.000000E+0	
00017	0.000000E+0	0.000000E+0	-6.010000E-9	0.000000E+0	-1.050000E+1	
00018	0.000000E+0	0.000000E+0	-8.260000E-9	0.000000E+0	-1.200000E+1	
00019	0.000000E+0	0.000000E+0	-1.102000E-8	0.000000E+0	-1.350000E+1	
00020	0.000000E+0	0.000000E+0	-7.400000E-9	0.000000E+0	-1.500000E+1	
